# Plummer Sphere Model Random Initial Conditions - 10000 particles 
# 
#              position_x           position_y           position_z           velocity_x           velocity_y           velocity_z              masses    
            -1.69195760e+00      -4.92068445e-01      -6.86679750e-01       6.89581772e+01       8.79827849e+01      -2.50126081e+01        9.42866034e-05
             8.18571028e-01      -1.02831139e+00       1.25527656e+00       3.52935507e+01       5.31174071e+01      -6.35253383e+01        9.42866034e-05
             2.16174981e-02       1.07919245e+00       5.19167122e-01      -1.49789060e+02      -4.74483081e+01       8.00664469e+01        9.42866034e-05
            -1.59995647e-01       1.24081815e-01       2.08030737e+00      -1.47122985e+02       5.45685954e+01      -5.26953172e+01        9.42866034e-05
            -4.73670265e-01       4.03465120e-01       2.77237842e-01      -6.48290754e+01      -1.38216465e+02       4.34956935e+01        9.42866034e-05
            -2.85703644e-01       2.60827268e-01       1.65570056e+00      -2.18400652e+01      -2.91691419e+01       4.37394053e+00        9.42866034e-05
            -1.50894883e-02       1.51423410e+00       3.60117186e-01      -1.19222905e+01      -8.90249272e+01      -6.51331998e+01        9.42866034e-05
             4.89659529e-01       7.80984390e-01      -3.66357053e+00      -2.66648160e+01      -4.12167322e+01       1.95590943e+01        9.42866034e-05
             1.00509930e-02       3.10059344e-03      -9.93734082e-01      -1.81441810e+02       2.18788674e+01       8.95003951e+01        9.42866034e-05
            -7.15631900e-01       4.05797389e-01      -6.16202520e-01      -6.96296221e+01      -9.46746718e+01       3.79664551e+01        9.42866034e-05
            -7.46964044e-01      -5.23772030e-01       1.13362050e-01       3.57752077e+01       1.05881830e+01       5.16397780e+01        9.42866034e-05
            -8.07043328e-01       1.95838614e-01      -9.23887790e-02       8.13560399e+00       1.28801927e+02       1.35544407e+02        9.42866034e-05
             3.90661763e-01      -1.14166212e-01       5.65365668e-01      -6.77819007e+01       5.85844246e+01       7.33271054e+00        9.42866034e-05
            -2.73281035e-01      -6.29321230e-01      -4.07674966e-02      -1.46703272e+01      -6.94186932e+01       1.04401500e+02        9.42866034e-05
             1.30973954e+00       1.05468218e+00       4.81628425e-01      -8.49625545e+01      -6.49694846e+01      -7.18486874e+01        9.42866034e-05
            -7.41742450e-01      -2.26523948e+00      -3.11870543e+00      -3.80738056e+01       6.41065792e+01       5.30175592e+01        9.42866034e-05
             1.05203982e-01       7.04771452e-01       2.73512093e-02      -7.84694090e+01      -9.26880123e+01       9.33168653e+01        9.42866034e-05
            -7.25539835e-01       1.98465391e-01       1.61717427e-01       6.17327517e+01      -6.21954404e+01       7.24057890e+01        9.42866034e-05
            -4.88799200e-01       1.91591525e-01       1.49053213e-01      -3.10328651e+01      -8.28684320e+01       8.71846441e+01        9.42866034e-05
            -5.47216189e-01      -7.92235516e-01      -2.95129336e-01      -2.55314820e+01       1.24163131e+02      -9.94238068e+01        9.42866034e-05
             1.17447910e-01      -2.71710875e-01       9.66842333e-01       7.00497544e+00      -8.02138646e+01       1.27092984e+02        9.42866034e-05
            -1.17045391e+00      -2.38780815e-01      -2.87643651e-01      -7.74903290e+00      -9.88039298e+01       2.78484960e+01        9.42866034e-05
             1.00888087e-01       7.25816424e-01       7.46041873e-01      -1.18758959e+02       1.04812670e+01       1.45322732e+02        9.42866034e-05
             1.00111531e-01      -6.13090263e-01       5.63245213e-01      -2.99781223e+00      -8.37761715e+00       1.18716837e+02        9.42866034e-05
             5.50210948e-03       6.30678644e-01      -1.24132160e+00       4.46820772e+01       1.79093029e+02      -1.15924807e+01        9.42866034e-05
            -1.79928601e+00       1.41441798e+00       2.20298550e+00      -3.55318846e+01      -9.84929451e+00       1.99520656e+01        9.42866034e-05
            -7.57633203e-01       7.54956726e-01      -8.65295042e-01       6.76767838e+01       1.23659090e+01      -1.01251741e+00        9.42866034e-05
            -4.96190893e-01      -2.57684054e-01       3.29311391e-01       1.04210726e+01       8.00927079e+01      -7.96091738e+01        9.42866034e-05
             3.51466709e-01      -1.02762292e-01       3.89483032e-01       1.44447309e+02      -4.80756537e+01       7.95548975e+01        9.42866034e-05
            -3.45629687e-01      -1.69173253e-01       2.12218549e-01       3.72594797e+01       1.42339166e+02      -1.77597246e+01        9.42866034e-05
            -1.09829709e+00       1.14325749e+00       2.38242414e+00       1.03166775e+01       7.18538540e+01       1.38407960e+01        9.42866034e-05
            -6.66538951e-02      -1.46746906e-01       1.55813101e-01      -2.45434218e+01      -5.37111359e+01      -3.07522269e+01        9.42866034e-05
            -9.30271114e-01      -1.82997594e+00       2.74520692e+00       2.69481247e+01       4.02908190e+01      -4.35708553e+01        9.42866034e-05
            -6.50385537e-01       4.27912727e-01       2.11600714e-01       1.67486067e+01       3.50306014e+01       5.09963410e+01        9.42866034e-05
            -1.81425152e-01       7.33313520e-01      -2.91367130e-01       9.01829352e+01      -8.73276472e+01      -6.30816932e+00        9.42866034e-05
             9.58113003e-01      -4.77657163e-01      -1.55578476e+00       1.86576456e+01       3.98639846e+01      -9.35469583e+01        9.42866034e-05
             2.24115625e-01       1.31157660e+00      -2.16412228e+00       4.36034268e+01      -9.65071977e+00      -1.21007909e+00        9.42866034e-05
             3.27361157e-01       7.63763766e-02       6.57572199e-01       8.00006594e+01      -1.10875027e+02      -1.59083689e+01        9.42866034e-05
             2.86125093e-01      -8.24145416e-01      -2.69736583e-02      -8.25318969e+01       8.32831116e+00      -1.25793105e+02        9.42866034e-05
            -6.75829349e-01      -4.17560752e-01      -2.00239486e-02      -5.16829412e+01       1.00777148e+02      -1.53391297e+02        9.42866034e-05
             4.83950194e-01       8.80184024e-01      -1.43426546e+00      -9.62696187e+01      -5.02107137e+00       6.05690511e+01        9.42866034e-05
             2.21573937e-01       1.69383812e+00       6.17898296e-01       8.26322198e+01      -9.47623389e+01       5.49062672e+01        9.42866034e-05
            -1.80290652e-01      -1.56463888e-01      -2.13984583e-01      -8.31733778e+01       1.79608399e+02       7.58944047e+01        9.42866034e-05
             5.14718324e-01      -1.99526235e+00      -1.89651298e+00       1.07703024e+02      -6.61066983e+01      -1.45879311e+00        9.42866034e-05
             2.45043833e+00       1.08143652e+00       5.26733101e-01      -4.49403579e+00      -3.65477564e+01       3.18215296e+01        9.42866034e-05
             2.36091984e-01       7.83136055e-04       1.77125895e-01      -3.46929880e+01       3.21844286e+01      -1.80600027e+02        9.42866034e-05
            -1.42053165e+00       1.33523285e+00       1.14197474e-01       3.68213413e+01      -2.90782958e+01      -1.28912815e+02        9.42866034e-05
             2.40126476e+00       9.22657696e-01       1.86773438e+00       2.69542461e+01       4.95138177e+01      -3.27988626e+00        9.42866034e-05
            -3.31397018e-01       8.05138575e-01       9.93002528e-01      -1.26682444e+02      -4.90057760e+01       2.86556603e+01        9.42866034e-05
            -7.78604926e-02      -6.17362580e-01       1.46797783e-01       5.25648185e+01       1.75321543e+01      -3.57401041e+01        9.42866034e-05
            -7.22891324e-01      -2.43999568e+00       2.13763581e-01       2.34039103e+01       1.29013358e+00      -5.57918228e+01        9.42866034e-05
            -5.55834584e-01      -1.32462508e-01      -1.09939186e-01      -1.64351595e+01       1.40715069e+02       1.04364724e+02        9.42866034e-05
            -9.57457422e-01       1.07810723e+00       8.36058173e-01       1.83330687e+00      -5.44662454e+01      -2.50660510e+01        9.42866034e-05
            -1.85560622e-01       2.90565282e-01      -5.47260211e-02      -1.32052312e+02      -1.36990502e+02      -1.07265175e+01        9.42866034e-05
            -1.63223703e+00       1.46859528e-01      -1.84249067e+00      -9.29922211e+00       1.46397087e+01      -9.71019668e+01        9.42866034e-05
             6.08059954e-01       7.51682328e-01       1.34468944e-01       4.22793377e+01      -7.52283630e+01       1.34177717e+02        9.42866034e-05
             1.99383073e-01       3.92508071e-01       5.15998650e-01       8.98081824e+00      -1.94990374e+01      -2.25231431e+01        9.42866034e-05
            -5.64977390e-01       6.59880100e-01      -6.41289110e-01      -7.70589272e+01       3.97360846e+01      -1.59546109e+01        9.42866034e-05
             4.44293575e-02       9.48280150e-02       8.70219762e-01      -3.30979687e+01      -2.50135274e+01      -1.41121307e+02        9.42866034e-05
             3.00239896e+00      -5.75190135e-02      -1.57073025e+00      -3.15066570e+01       8.41229795e+01       2.26935237e+01        9.42866034e-05
             3.97752609e-01       4.41713445e-01      -1.13079250e-01       8.65615201e+01       5.65276659e+01       5.59679169e+01        9.42866034e-05
            -1.22323248e+00      -9.03062186e-01      -1.86080616e-01       2.21763773e+01       8.74093977e+01       2.11276424e+00        9.42866034e-05
            -5.48479377e-01      -8.21431161e-01       5.74381122e-01      -2.01902825e+01       1.24989672e+02      -1.53490398e+02        9.42866034e-05
             1.90526851e-01      -6.69072270e-01       2.00417154e-01      -2.52735636e+01       3.13698763e+01      -6.51632957e+01        9.42866034e-05
             2.37608004e-01      -2.29995261e-01       1.38602134e+00      -2.36367308e+01      -3.55985932e+00       4.16159445e+01        9.42866034e-05
             2.87816257e-01       7.19372500e-01       2.93640893e-01       1.45533428e+00       1.30515686e+02       6.88035837e+01        9.42866034e-05
             2.31782536e-02      -2.60904406e+00       1.29167975e+00      -4.39780878e+01      -2.09657464e+01       3.14340779e+01        9.42866034e-05
             1.03333782e+00      -2.27284017e-01       7.23149679e-01      -3.40988709e+01      -6.74449253e+00      -8.39754675e+01        9.42866034e-05
            -1.54184088e-01      -2.08405741e+00      -1.78766968e+00      -3.25848381e+01      -2.84571786e+01       3.76327844e+00        9.42866034e-05
            -2.03802833e+00       5.45808240e-01       3.55394222e+00      -6.61206171e+01       3.70047588e+01      -7.14321090e+01        9.42866034e-05
             2.52830088e-01      -3.85371325e-01       2.10722357e-01       9.69918367e+01      -3.25375820e+01       2.52004774e+01        9.42866034e-05
            -3.39251768e-01       5.99449505e-01      -2.17882006e-01       1.13575155e+02       1.00211077e+02       5.08611462e+01        9.42866034e-05
            -8.20562935e-01      -6.73198318e-01       1.99006433e+00      -4.27724254e+01      -1.60528720e+01       1.07970815e+02        9.42866034e-05
             2.57337831e-01      -3.79388551e-01      -5.67596991e-01      -9.60762569e+00       9.09949326e+01      -4.85592364e+01        9.42866034e-05
             1.20051963e-01       5.37292752e-01      -1.38219029e+00       7.39398405e+00      -4.32123657e+01       7.30970473e+01        9.42866034e-05
            -1.76333764e-01      -7.06561219e-01      -9.56494290e-01       5.91465317e+01       1.16189251e+02      -8.87605397e+00        9.42866034e-05
            -3.40798616e-01      -2.49372545e-01      -2.16779273e-01       9.29827789e+00       1.29388057e+02       1.81420829e+01        9.42866034e-05
            -1.63700986e+00       1.84567223e+00      -7.06265655e-01       5.19426520e+01       7.35915340e+00       4.60161331e+01        9.42866034e-05
            -3.41499729e-01       6.77382603e-01      -5.29601734e-01       2.17178743e+00      -8.89313627e+01      -1.66362526e+01        9.42866034e-05
             2.74638149e-02      -9.25664183e-01      -9.67165061e-01      -1.64230459e+02      -4.36084732e+00       2.51677201e+01        9.42866034e-05
             7.93642483e-01       6.59485219e-01      -9.37325472e-01      -6.59317853e+01       4.70134536e+01      -3.89388242e+01        9.42866034e-05
            -3.64680851e-01      -3.73648606e-01      -3.26924104e-01       1.62158659e+01       1.79347727e+02       1.09815868e+00        9.42866034e-05
             5.33362452e-02      -8.66980794e-01       8.74211194e-01      -1.42011524e+02      -5.36912871e+01       7.59250348e+01        9.42866034e-05
             1.09437341e-01      -1.30475054e+00      -1.97776641e+00      -8.00828346e+01      -7.09024716e+01      -3.47774975e+01        9.42866034e-05
            -3.13226831e-01       1.23543785e-01      -8.39908009e-01      -1.86897569e+00       6.63233227e+01       1.07900904e+02        9.42866034e-05
             5.31309354e-02      -2.99473993e-01       2.30076198e-01       1.52538385e+02      -4.37017622e+00      -1.38221159e+01        9.42866034e-05
             1.04515184e+00       3.26392710e-01      -5.35460033e-01      -6.53297213e+01       2.22551939e+01      -1.04247455e+01        9.42866034e-05
             2.80617284e-01       1.15343359e+00       2.05266138e-01       1.30953881e+01       7.83358963e+01      -9.10820877e+01        9.42866034e-05
            -2.52739903e-01       7.70889382e-01       7.22420555e-01       9.90672721e+01       4.50335200e+01      -3.25318051e+01        9.42866034e-05
             3.65355943e-01       4.19728370e-01      -2.29959786e-01       2.19928766e+01      -1.94088705e+02       8.64690332e+01        9.42866034e-05
             1.01683240e+00      -1.01741500e-01      -1.24553085e+00       3.22263643e+01       1.68687599e+01       9.85887885e+01        9.42866034e-05
            -1.38396588e+00       1.15791793e+00      -2.01669281e+00       2.52807760e+01      -4.12096915e+00       3.14400673e+01        9.42866034e-05
            -6.39002582e-01      -7.01563799e-01      -3.56313576e-01       3.08972761e+01       4.54429381e+01      -4.10888433e+01        9.42866034e-05
             5.95333275e-01      -3.19972670e-01       6.45874181e-02       1.79243275e+01      -8.12255659e+01       4.22641841e+01        9.42866034e-05
            -3.34756478e-01      -2.68869249e-01      -3.56963034e-01       6.08417325e+01      -1.18825965e+02       1.32372954e+01        9.42866034e-05
             1.57788881e+00      -4.71193574e-02      -2.21893135e-01       1.31924107e+00       4.08778854e+01       6.71004847e+01        9.42866034e-05
            -3.27910049e-01       3.96348604e-01      -5.31038507e-01      -1.14428056e+01      -3.00831384e+01      -2.44333327e+01        9.42866034e-05
            -2.19429414e+00      -1.66782241e+00       1.01647646e+00      -5.92533295e+01      -8.51200744e+01      -3.64932636e+01        9.42866034e-05
             3.56789992e-02       5.74160157e-01      -2.02527540e-01      -1.08111321e+02       3.69296333e+00      -9.30755511e+01        9.42866034e-05
            -1.41295438e-01      -8.64604647e-01       1.58417675e+00       6.57856910e+01       6.66017701e+00       5.32830234e+01        9.42866034e-05
             3.88512809e+00       1.21506961e+00      -1.97731900e-01      -7.73096757e+00       8.01803732e+01       3.83325387e+01        9.42866034e-05
            -1.10740204e+00       8.57223454e-01       7.58634766e-01      -1.09194306e+01       8.02179662e+01       1.58038825e+01        9.42866034e-05
             1.35027131e-01      -2.89665670e-01       6.25308419e-01       5.57859837e+01      -2.17455388e+01       1.20731437e+02        9.42866034e-05
             1.84998167e+00       1.47206377e+00       4.58448141e-01      -5.38306109e+01       1.80462754e+01       7.13589882e+01        9.42866034e-05
             1.05772461e+00      -4.51025897e-01      -5.00022580e-01      -2.72663957e+01       1.02209475e+01      -3.72342037e+01        9.42866034e-05
            -4.68820463e-01      -2.48041987e-01       1.16489254e+00       3.84586774e+01       4.21531362e+01       4.76321290e+01        9.42866034e-05
             2.56369507e-01      -2.46946342e-01       4.96998660e-01       3.62354368e+01      -1.24850134e+01       1.02404763e+02        9.42866034e-05
            -3.19765514e+00      -1.66605839e+00       2.07541379e+00       3.22844346e+01      -2.00523032e+01      -1.39006897e+01        9.42866034e-05
             3.22504638e-01       7.87209609e-01      -1.01044430e+00       3.55596686e+01       4.88177107e+01      -3.61330675e+01        9.42866034e-05
             6.13145247e-01       1.92495603e-01      -5.40825163e-01       1.46436179e+02      -6.12524653e+00       5.42796985e+01        9.42866034e-05
             3.82422103e-01       3.98386500e-01       9.99130500e-01       3.85984413e+01      -4.31084756e+01       6.42175549e+01        9.42866034e-05
             7.54209786e-01       4.26657869e-01      -5.83598448e-01      -3.92745380e+01      -5.64083660e+01      -7.63954537e+00        9.42866034e-05
            -2.00778047e+00       1.59279686e+00      -9.68551061e-01       1.63756183e+01       2.68395329e+01       3.44094232e+01        9.42866034e-05
             1.90857424e+00      -1.92264340e+00      -1.07039414e+00       2.18566251e+01      -5.96533277e+01      -6.81241517e+01        9.42866034e-05
             4.75163167e-01       2.96694180e-01      -5.53486408e-01       2.56693335e+01      -9.06705006e+01       7.06327068e+01        9.42866034e-05
            -8.15326958e-01      -1.28241945e+00      -7.57789965e-01      -2.06671654e+01       5.50345954e+01      -4.48788398e+01        9.42866034e-05
             5.79783267e-01      -2.32525807e-01       8.33483494e-01      -1.24196531e+02       1.55224577e+01       1.70666767e+01        9.42866034e-05
            -6.76016364e-01      -3.10220192e-01       1.80939222e-01      -6.16354165e-01      -5.48361906e+01       2.40984274e-02        9.42866034e-05
            -4.24218911e-01      -2.44167481e+00      -4.61791438e-01       4.39296716e+01       1.77095325e+01       3.29141736e+01        9.42866034e-05
             4.73298659e-01       2.63347058e-01      -1.07865940e+00      -5.80001642e+01      -8.49791112e+01      -4.17927382e+01        9.42866034e-05
             7.81407301e-02       1.39002435e-01      -1.15339852e+00       6.13476750e+01       9.63792485e+00      -7.20202959e+01        9.42866034e-05
             1.90652189e-01      -2.82947743e-01       2.06439991e-01      -1.51130305e+02       1.00729782e+02      -3.28384197e+01        9.42866034e-05
             3.59852094e-02       6.99626046e-01      -9.70357492e-01       1.55858243e+01       1.14125704e+02       1.27089967e+02        9.42866034e-05
            -1.79607054e+00      -3.84696423e-01      -1.32998211e+00      -8.27457838e+00       3.82473290e+01       9.97375072e+01        9.42866034e-05
            -9.65659701e-01       2.96280612e-01       2.28545654e+00       1.15873710e+01       2.21715238e+01       2.63840070e+01        9.42866034e-05
            -1.04444669e+00      -3.43942927e+00      -2.36398958e-01      -3.25887510e+01       5.69496196e+01      -1.38895419e+01        9.42866034e-05
            -6.17196995e-01       1.22744977e+00       1.77399702e-01      -3.00505701e+01      -1.06057692e+02       1.01542193e+02        9.42866034e-05
            -9.79551704e-01       3.53302255e-01      -6.24657713e-01      -8.61933514e+00      -3.06610698e+01      -6.67517650e+00        9.42866034e-05
            -6.40584806e-01       4.13665569e-01       2.74099520e-01       8.16100081e+01      -5.97263951e+01      -2.62970708e+01        9.42866034e-05
            -1.32571776e-01      -8.73214546e-01      -5.44806138e-01       7.17515345e+01       6.25295654e-01       2.09059875e+01        9.42866034e-05
            -2.24388823e-01      -1.87836608e-01      -4.91557404e-01       1.10036269e+02      -2.14382549e+01      -2.86799435e+01        9.42866034e-05
            -1.01288882e+00      -2.60927723e+00      -2.68174574e+00       6.29510366e+00      -5.48864538e+00       4.16832516e+01        9.42866034e-05
             1.27929871e+00      -2.12374847e-01      -2.63634617e-01      -6.06875816e+01       8.62088525e-01       5.59986827e+01        9.42866034e-05
             1.31453227e+00       1.79564042e-01      -5.51779668e-01       7.00457558e+01       5.66891412e+00       3.56482986e+01        9.42866034e-05
            -3.23304116e+00       1.62527104e+00       6.87902629e-01       6.31458429e+01      -1.32664694e+01       7.78028344e+00        9.42866034e-05
            -1.42127041e-01      -2.95699031e-01       3.77651429e-01       6.95287148e+01       7.13544931e+01      -5.95053865e+01        9.42866034e-05
            -8.37933612e-03       4.44830538e-01       4.42433578e-01       1.74192306e+01       9.90344917e+01      -5.50724868e+01        9.42866034e-05
             6.26675566e-01      -7.56623564e-01      -7.70521066e-01       8.11477226e+01      -5.74233218e+01       5.49823804e+01        9.42866034e-05
             6.96784883e-01       4.04618909e-01       1.56580389e-01      -5.49051484e+01       7.74358661e+01      -8.89326777e+01        9.42866034e-05
             3.26457740e-01       8.81704551e-02      -6.28436316e-01       3.19196099e+01       6.26459379e+01      -6.06762886e+01        9.42866034e-05
             3.11115400e-01       6.39804792e-01       2.38297836e-01      -1.45461625e+02      -8.00372961e+01       4.31660636e+01        9.42866034e-05
            -2.52405099e-01      -8.27757354e-01       6.99077113e-01      -9.46554802e+00       6.92096509e+01      -5.06111127e+01        9.42866034e-05
             4.68905885e-01      -3.67516072e-01      -9.21704257e-02      -1.25134794e+02       9.43938714e+01       2.34439509e+01        9.42866034e-05
            -4.19130034e-01       5.30106272e-01       1.65825152e-02       1.83531084e+01      -9.68173727e+01      -4.77929873e+01        9.42866034e-05
            -9.09518853e-01       1.53587394e+00      -1.56589354e+00       1.35787808e+01       1.53912467e+01       8.17445423e+01        9.42866034e-05
            -6.28087293e-01       2.64613268e-01       2.19046055e-01       1.56043803e+01       2.10762004e+01       2.58501971e+01        9.42866034e-05
            -3.14920582e-01      -3.48855386e-01      -6.74393949e-02      -8.98257310e+01      -1.12350096e+02      -3.23917881e+00        9.42866034e-05
             2.86017536e-01      -5.53551322e-01       1.82381009e-01      -1.66020611e+02       5.42282506e+01       3.96052376e+00        9.42866034e-05
             2.34900910e+00      -5.31794143e-01      -1.30510665e+00       7.79430823e+00       2.14328768e+01      -1.01253057e+02        9.42866034e-05
            -1.54281809e+00       2.88259196e-01       8.12379077e-01       3.13198582e+01       3.32322136e+01      -9.59467608e+01        9.42866034e-05
            -9.99434359e-02       3.87344064e-02      -2.54273164e-01      -8.23578371e+01       4.28929559e+01       5.14997201e+01        9.42866034e-05
             1.16825819e+00       6.56184235e-01      -5.22389915e-01       1.38474031e+01      -1.08555289e+02      -1.47094764e+02        9.42866034e-05
            -1.13391074e-01       3.95763536e-01      -7.61923311e-02      -7.73700905e+01       2.26920516e+01       2.79273237e+01        9.42866034e-05
             1.61218335e+00      -5.86328041e-01      -5.71545429e-01       3.28413001e+01       8.50903008e+01      -1.62017160e+00        9.42866034e-05
             5.05237667e-01      -2.51796032e+00       5.55529610e-01      -1.03195841e+02      -2.63756427e+01      -9.00912643e+01        9.42866034e-05
             4.94683529e-01       3.33094800e-01       9.84695134e-01      -9.62989973e+01      -2.24929274e+01      -4.62748295e+01        9.42866034e-05
            -1.08635687e-01       6.17263330e-01       5.35625268e-01       6.19557995e+01      -5.65441245e+01       1.46055810e+01        9.42866034e-05
            -7.66551540e-01      -2.07643531e+00      -7.59323913e-01       3.75088350e+00       2.10475825e+01       4.43037021e+00        9.42866034e-05
            -4.56092804e-01       1.89955089e+00      -1.61118131e+00      -6.58169521e+00      -9.58936076e+00      -9.02886367e+01        9.42866034e-05
             4.68096778e-01       6.43365162e-01      -2.00805039e-01       5.76913354e+01      -2.73989409e+01       9.86189889e+01        9.42866034e-05
            -4.68425689e-01       3.44686520e-01       2.79732754e-01      -7.84429802e+01      -2.70540437e+00      -1.73955757e+01        9.42866034e-05
            -2.30937982e-01      -2.33323557e-01      -3.69730777e-03      -3.57013499e+01      -1.27892091e+01      -3.28083843e+01        9.42866034e-05
             1.06674176e+00       1.18061349e+00      -5.29322048e-01      -5.78663933e+00      -9.66710871e+00      -6.57952462e+01        9.42866034e-05
             1.30230972e+00       1.23445604e+00      -8.54336429e-01      -3.56107629e+01      -6.68942534e+01       8.64265949e+00        9.42866034e-05
            -3.99990073e-01      -9.23746712e-01       2.72407695e-01       2.54108134e+01       2.29844802e+01       3.11867529e+00        9.42866034e-05
            -4.24025305e-02       1.69662254e-01       6.97135762e-01      -7.24237788e+01      -3.33295071e+01      -9.53515355e+01        9.42866034e-05
            -2.13141938e+00      -7.32279096e-01      -7.15652458e-01       1.51565476e+00       5.00996620e+01       7.93011698e+00        9.42866034e-05
            -1.08215928e+00      -7.60429931e-01       9.48506155e-01       6.82616071e+01       4.04346157e+01      -2.00858428e+01        9.42866034e-05
             8.87038592e-01       7.08255022e-02      -1.61423043e+00       1.09354362e+02      -4.15428655e+01      -1.77890702e-01        9.42866034e-05
            -2.07222944e-02       9.41081045e-01      -4.24609465e-01       1.42405284e+02       1.91614604e+01       4.14892356e+01        9.42866034e-05
            -1.42274554e+00      -2.08238860e+00       4.48041129e-01       9.22203616e-01      -2.54484978e+01      -4.19578221e+01        9.42866034e-05
            -1.28007402e-01      -2.15862264e-01       2.57365294e-01      -7.43735582e+01       1.10243165e+02       2.43107406e+01        9.42866034e-05
             1.37260922e+00      -1.12467779e+00      -8.03787899e-01       2.87249713e+01      -5.21437604e+01      -3.07698104e+01        9.42866034e-05
            -5.76353445e-01      -7.48537166e-01       2.02485718e+00      -1.55638069e+01      -6.37700190e+01      -1.46333311e+01        9.42866034e-05
             4.39929708e-01       7.54330061e-01       2.85651963e-01      -1.48886903e+01      -5.52263202e-01       5.32792703e+01        9.42866034e-05
            -3.01288021e-01      -7.30505393e-02      -7.51269019e-01       8.69761760e+00       6.67691040e+01       5.20921922e+01        9.42866034e-05
            -1.38427707e+00      -1.16259939e+00       7.40484468e-01      -4.40591554e+01       4.43453905e+01       9.98603835e+01        9.42866034e-05
             8.54244736e-02       2.48512545e-01      -2.28764000e-01      -1.61391926e+01      -7.58479598e+01      -8.73381602e+00        9.42866034e-05
            -1.94992943e+00      -1.12091659e+00       1.74084034e+00       1.17606984e+01       9.12104708e+00      -4.06728091e+01        9.42866034e-05
            -1.45551799e+00      -1.36607776e-01       8.86653458e-03       5.03697092e+01      -1.17938849e+00      -3.66311476e+01        9.42866034e-05
             3.72491292e-01       1.00694293e+00      -4.69759391e-02      -7.98960098e+01       3.73966292e+01       5.41234593e+01        9.42866034e-05
             1.86070225e-01      -3.04559916e-01      -3.25169618e-01      -1.61640953e+01       6.99971790e+01       7.49450503e+01        9.42866034e-05
            -2.53298312e+00      -6.09042393e-01      -1.41922538e+00      -3.32867743e+01       7.47750635e+01       5.00285172e+01        9.42866034e-05
            -1.31695121e+00      -2.14026476e+00      -4.85120304e-01      -5.76906408e+01       9.66082409e+00      -4.94286186e+01        9.42866034e-05
            -2.80281667e-01      -1.14254815e+00      -3.69600205e-01      -1.48773431e+02      -3.86485777e+01      -2.18981687e+01        9.42866034e-05
            -4.99591292e-01       3.06864422e-01       6.41966021e-01      -1.06687156e+02       1.39102959e+02       8.66967432e+00        9.42866034e-05
             4.71982005e-01       1.49682567e+00      -1.81774088e+00      -1.63180026e+01       2.99989396e+01      -3.73995965e+01        9.42866034e-05
            -3.73639518e-01       1.23749693e-01      -5.62401934e-01       1.57410149e+02      -1.45613508e+01      -4.07787381e+01        9.42866034e-05
            -3.25627444e+00       1.41451261e+00      -2.13643595e+00       2.15009578e+01       3.19504675e+01       3.16271286e+01        9.42866034e-05
             1.96367200e-01      -4.35258814e-02       6.24083458e-01      -1.40192004e+02       5.33555139e+01       8.74935042e+01        9.42866034e-05
            -6.41792241e-03       3.73995068e-01      -2.25743207e-01       1.31280714e+02      -3.99784404e+00       3.14496736e+01        9.42866034e-05
             3.13108446e-01       1.88108354e+00      -1.38855751e+00       5.92511315e+00      -2.37706818e+01       6.31847704e-01        9.42866034e-05
            -9.43795146e-02       1.62081369e-01      -2.80391810e-01      -7.32636802e+01       1.88483555e+01      -5.59060570e+00        9.42866034e-05
            -7.31088275e-01       6.67087008e-01      -2.01441074e-01       1.32477457e+02       3.40521563e-01      -5.19293987e+01        9.42866034e-05
            -8.81064423e-01       2.28979233e-01       7.07680197e-01      -9.25941218e-01       1.04733561e+02       1.59387435e+01        9.42866034e-05
             1.89141729e-01      -1.25966323e+00       1.20624863e+00      -7.11005302e+01       3.32175765e+01      -4.79585731e+01        9.42866034e-05
             4.51870331e-01      -1.50726136e+00      -1.61098724e+00      -8.66137676e+01       2.98757189e+01       5.33139534e+01        9.42866034e-05
            -1.68286042e-01       6.87954146e-01       3.18680283e-01       3.13315394e+01       1.26336838e+01      -1.01113998e+02        9.42866034e-05
             9.92079459e-01       1.84946780e+00      -4.82797388e-01      -8.08593324e+01      -4.57202009e+01       9.44181094e+01        9.42866034e-05
             9.89142279e-01       4.43628960e-01      -1.82591181e-01       8.56725831e+01      -3.42242339e+01       7.37131798e+01        9.42866034e-05
             6.73539724e-01       2.01455114e+00       7.60945981e-01       9.57055112e+01       3.37559039e+01       1.05448314e+01        9.42866034e-05
             1.04983528e+00      -5.13676527e-01      -9.37721550e-01      -3.75865838e+00       1.64766616e+01       9.43630522e+01        9.42866034e-05
             7.05242476e-01       6.30039613e-01       2.32126394e+00       5.65678654e+01      -4.90952991e-01      -2.04511486e+01        9.42866034e-05
             1.18290288e+00      -2.75638802e+00      -2.96424638e+00       2.00385826e+01       2.96351346e+01       6.87657254e+01        9.42866034e-05
            -2.57435712e-01       1.04420720e+00       2.55205574e-01      -4.57859523e+00       1.98023814e+02      -2.06152737e+01        9.42866034e-05
             3.79004459e-01      -4.37914682e-01      -1.14650477e-01       1.38185822e+01      -1.00189922e+02       4.38879919e+01        9.42866034e-05
             3.38003511e-01      -5.40049565e-02       1.89515996e-01      -1.27115325e+02       1.69601078e+02      -2.58294045e+01        9.42866034e-05
             6.02705329e-01      -7.57359690e-01      -5.14990257e-01      -1.01021858e+02      -3.40124185e+01      -1.91238223e+01        9.42866034e-05
